databas,skolnivå,dataset,år,uttag,format,url
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2008,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2008-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2009,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2009-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2013-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2012-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2015-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2006,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2006-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2016-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2003,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2003-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2004,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2004-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",1999,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/1999-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2010-1.csv
siris,Grundskolan,"141-Slutbetyg årskurs 9, uppdelat per kön",2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/141-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20k%C3%B6n/CSV/2018-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2015-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2018-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2019-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2017-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2014-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2016-1.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,2,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/EXCEL/2014-2.xlsx
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2019-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2015-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2018-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2014-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2016-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,2,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2014-2.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/XML/2017-1.xml
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2017-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2014-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2014,2,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2014-2.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2019-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2015-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2016-1.csv
siris,Grundskolan,177-Personalstatistik med lärarlegitimation och behörighet i minst ett ämne,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/177-Personalstatistik%20med%20l%C3%A4rarlegitimation%20och%20beh%C3%B6righet%20i%20minst%20ett%20%C3%A4mne/CSV/2018-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2013-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2015-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2012-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2018-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2019-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2017-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2014-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/EXCEL/2016-1.xlsx
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2019-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2015-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2018-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2014-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2016-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2013-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2012-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/XML/2017-1.xml
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2017-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2014-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2019-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2013-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2012-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2015-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2016-1.csv
siris,Grundskolan,51-Resultat nationella prov årskurs 6,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/51-Resultat%20nationella%20prov%20%C3%A5rskurs%206/CSV/2018-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2010-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2013-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2015-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2012-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2018-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2019-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2017-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2011-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2014-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2016-1.xlsx
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2019-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2015-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2018-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2014-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2016-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2011-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2010-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2013-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2012-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2017-1.xml
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2017-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2014-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2011-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2019-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2013-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2012-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2015-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2016-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2010-1.csv
siris,Grundskolan,52-Resultat nationella prov årskurs 3,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/52-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2018-1.csv
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",1999,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/1999-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2010-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2013-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2015-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2005,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2005-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2012-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2009-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2002,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2002-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2018-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",1998,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/1998-1.xlsx
siris,Grundskolan,"29-Slutbetyg årskurs 9, uppdelat per föräldrarnas högsta utbildningsnivå",2000,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/29-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20f%C3%B6r%C3%A4ldrarnas%20h%C3%B6gsta%20utbildningsniv%C3%A5/EXCEL/2000-1.xlsx
